Order,Family,Subfamily,Genus,Type Species?,Species,Exemplar Accession Number,Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Caudovirales,Podoviridae,,Bcep22likevirus,0,Burkholderia phage Bcepil02,FJ937737,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140188
Caudovirales,Podoviridae,,Bcep22likevirus,0,Burkholderia phage Bcepmigl,JX104231,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140190
Caudovirales,Podoviridae,,Bcep22likevirus,0,Burkholderia phage Dc1,JN662425,,dsDNA,"New,",29,2013.038a-dB.A.v4.Bcep22likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140189
Caudovirales,Podoviridae,,Bppunalikevirus,1,Bordetella phage BPP-1,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140160
Caudovirales,Podoviridae,,Bppunalikevirus,0,Burkholderia phage BcepC6B,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140161
Caudovirales,Podoviridae,,Epsilon15likevirus,0,Escherichia phage PhiV10,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140163
Caudovirales,Podoviridae,,Epsilon15likevirus,1,Salmonella phage epsilon15,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140164
Caudovirales,Podoviridae,,F116likevirus,1,Pseudomonas phage F116,AY625898,,dsDNA,"New,",29,2013.040a-dB.A.v4.F116likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140192
Caudovirales,Podoviridae,,F116likevirus,0,Pseudomonas phage H66,KC262634,,dsDNA,"New,",29,2013.040a-dB.A.v4.F116likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140193
Caudovirales,Podoviridae,,Luz24likevirus,1,Pseudomonas phage LUZ24,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140166
Caudovirales,Podoviridae,,Luz24likevirus,0,Pseudomonas phage PaP3,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140167
Caudovirales,Podoviridae,,N4likevirus,1,Escherichia phage N4,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140169
Caudovirales,Podoviridae,,P22likevirus,1,Enterobacteria phage P22,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140171
Caudovirales,Podoviridae,,P22likevirus,0,Salmonella phage HK620,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140172
Caudovirales,Podoviridae,,P22likevirus,0,Salmonella phage ST64T,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140173
Caudovirales,Podoviridae,,P22likevirus,0,Shigella phage Sf6,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140174
Caudovirales,Podoviridae,,Phieco32likevirus,1,Enterobacteria phage Phieco32,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140176
Caudovirales,Podoviridae,,Unassigned,0,Endosymbiont phage APSE-1,,,dsDNA,"New,",25,2008.019B.v3.APSE1-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140178
Caudovirales,Podoviridae,,Unassigned,0,Lactococcus phage KSY1,,,dsDNA,"New,",25,2008.041B.KSY1species,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140179
Caudovirales,Podoviridae,,Unassigned,0,Phormidium phage Pf-WMP3,,,dsDNA,"New,",25,2008.059B.v2.PfWMP3-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140180
Caudovirales,Podoviridae,,Unassigned,0,Phormidium phage Pf-WMP4,,,dsDNA,"New,",25,2008.060B.v2.PfWMP4-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140181
Caudovirales,Podoviridae,,Unassigned,0,Pseudomonas phage 119X,,,dsDNA,"New,",25,2008.015B.v2.119X-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140182
Caudovirales,Podoviridae,,Unassigned,0,Pseudomonas phage F116,,,dsDNA,"New,",25,2008.038B.v2.F116-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140183
Caudovirales,Podoviridae,,Unassigned,0,Roseobacter phage SIO1,,,dsDNA,"New,",25,2008.068B.SIO1-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140184
Caudovirales,Podoviridae,,Unassigned,0,Vibrio phage VpV262,,,dsDNA,"New,",25,2008.075B.v2.VPV262-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140185
Caudovirales,Siphoviridae,,3alikevirus,0,Staphylococcus phage 47,AY954957,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140516
Caudovirales,Siphoviridae,,3alikevirus,1,Staphylococcus phage 3a,AY954956,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140514
Caudovirales,Siphoviridae,,3alikevirus,0,Staphylococcus phage 42e,AY954955,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140515
Caudovirales,Siphoviridae,,3alikevirus,0,Staphylococcus phage Ipla35,EU861005,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140517
Caudovirales,Siphoviridae,,3alikevirus,0,Staphylococcus phage Phi12,AF424782,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140519
Caudovirales,Siphoviridae,,3alikevirus,0,Staphylococcus phage Slt,AB045978,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140518
Caudovirales,Siphoviridae,,77likevirus,0,Staphylococcus phage 13,AF424783,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140522
Caudovirales,Siphoviridae,,77likevirus,1,Staphylococcus phage 77,AY508486,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140521
Caudovirales,Siphoviridae,,77likevirus,0,Staphylococcus phage Pvl108,AB243556,,dsDNA,"New,",29,2013.042a-lB.A.v3.Siphoviridae_3gen,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140523
Caudovirales,Siphoviridae,,Andromedalikevirus,1,Bacillus phage andromeda,KC330684,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140499
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage blastoid,KF669648,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140505
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage curly,KC330679,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140502
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage eoghan,KC330680,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140500
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage finn,KC330683,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140503
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage glittering,KF669651,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140504
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage riggi,KF669659,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140506
Caudovirales,Siphoviridae,,Andromedalikevirus,0,Bacillus phage taylor,KC330682,,dsDNA,"New,",29,2013.037a-dB.A.v3.Andromedalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140501
Caudovirales,Siphoviridae,,Barnyardlikevirus,1,Mycobacterium phage barnyard,AY129339,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140298
Caudovirales,Siphoviridae,,Barnyardlikevirus,0,Mycobacterium phage konstantine,FJ174691,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140300
Caudovirales,Siphoviridae,,Barnyardlikevirus,0,Mycobacterium phage patience,JN412589,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140301
Caudovirales,Siphoviridae,,Barnyardlikevirus,0,Mycobacterium phage predator,EU770222,,dsDNA,"New,",29,2013.011a-dB.A.v3.Barnyardlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140299
Caudovirales,Siphoviridae,,Bignuzlikevirus,1,Mycobacterium phage bignuz,JN412591,,dsDNA,"New,",29,2013.009a-dB.A.v3.Bignuzlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140291
Caudovirales,Siphoviridae,,Bignuzlikevirus,0,Mycobacterium phage jebeks,JN572061,,dsDNA,"New,",29,2013.009a-dB.A.v3.Bignuzlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140292
Caudovirales,Siphoviridae,,Bronlikevirus,1,Mycobacterium phage bron,HM152763,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140383
Caudovirales,Siphoviridae,,Bronlikevirus,0,Mycobacterium phage Faith1,JF744988,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140386
Caudovirales,Siphoviridae,,Bronlikevirus,0,Mycobacterium phage joedirt,JF704108,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140384
Caudovirales,Siphoviridae,,Bronlikevirus,0,Mycobacterium phage rumpelstiltskin,JN680858,,dsDNA,"New,",29,2013.017a-dB.A.v3.Bronlikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140385
Caudovirales,Siphoviridae,,C2likevirus,0,Lactococcus phage bIL67,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140197
Caudovirales,Siphoviridae,,C2likevirus,1,Lactococcus phage c2,,,dsDNA,"Moved,",27,2011.010aB.A.v2.Caudovirales_genus-ren,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140198
Caudovirales,Siphoviridae,,C5likevirus,1,Lactobacillus phage c5,EU340421,,dsDNA,"New,",29,2013.023a-dB.A.v3.C5likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140423
Caudovirales,Siphoviridae,,C5likevirus,0,Lactobacillus phage LLKu,AY739900,,dsDNA,"New,",29,2013.023a-dB.A.v3.C5likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140424
Caudovirales,Siphoviridae,,Charlielikevirus,1,Mycobacterium phage charlie,JN256079,,dsDNA,"New,",29,2013.012a-dB.A.v3.Charlielikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140303
Caudovirales,Siphoviridae,,Charlielikevirus,0,Mycobacterium phage redi,JN624851,,dsDNA,"New,",29,2013.012a-dB.A.v3.Charlielikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140304
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage ardmore,GU060500,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140279
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage avani,JQ809702,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140288
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage boomer,EU816590,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140277
Caudovirales,Siphoviridae,,Che8likevirus,1,Mycobacterium phage Che8,AY129330,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140262
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage Che9d,AY129336,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140287
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage deadp,JN698996,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140275
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage dlane,JF937093,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140278
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage dorothy,JX411620,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140274
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage dotproduct,JN859129,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140265
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage drago,JN542517,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140282
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage fruitloop,FJ174690,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140280
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage gumbie,JN398368,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140266
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage ibhubesi,JF937098,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140270
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage Llij,DQ398045,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140267
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage mozy,JF937102,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140285
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage mutaforma13,JN020142,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140264
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage Pacc40,FJ174692,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140269
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage PMC,DQ398050,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140263
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage ramsey,FJ174693,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140283
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage rockyhorror,JF704117,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140284
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage SG4,JN699012,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140276
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage shauna1,JN020141,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140286
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage shilan,JN020143,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140281
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage spartacus,JQ300538,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140268
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage taj,JX121091,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140272
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage tweety,EF536069,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140271
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage wee,HQ728524,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140273
Caudovirales,Siphoviridae,,Che8likevirus,0,Mycobacterium phage yoshi,JF704115,,dsDNA,"New,",29,2013.008a-dB.A.v3.Che8likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140289
Caudovirales,Siphoviridae,,Che9clikevirus,0,Mycobacterium phage babsiella,JN699001,,dsDNA,"New,",29,2013.013a-dB.A.v3.Che9clikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140308
Caudovirales,Siphoviridae,,Che9clikevirus,0,Mycobacterium phage brujita,FJ168659,,dsDNA,"New,",29,2013.013a-dB.A.v3.Che9clikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140307
Caudovirales,Siphoviridae,,Che9clikevirus,1,Mycobacterium phage Che9c,AY129333,,dsDNA,"New,",29,2013.013a-dB.A.v3.Che9clikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140306
Caudovirales,Siphoviridae,,Chilikevirus,1,Salmonella phage Chi,JX094499,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140508
Caudovirales,Siphoviridae,,Chilikevirus,0,Salmonella phage FSLSP030,KC139519,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140512
Caudovirales,Siphoviridae,,Chilikevirus,0,Salmonella phage FSLSP088,KC139512,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140511
Caudovirales,Siphoviridae,,Chilikevirus,0,Salmonella phage iEPS5,KC677662,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140510
Caudovirales,Siphoviridae,,Chilikevirus,0,Salmonella phage SPN19,JN871591,,dsDNA,"New,",29,2013.039a-dB.A.v3.Chilikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140509
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage 244,DQ398041,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140312
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage Bask21,JF937091,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140314
Caudovirales,Siphoviridae,,Cjwunalikevirus,1,Mycobacterium phage CJW1,AY129331,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140310
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage eureka,JN412590,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140316
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage kostya,EU816591,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140317
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage porky,EU816588,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140313
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage pumpkin,GQ303265,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140311
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage sirduracell,JF937106,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140315
Caudovirales,Siphoviridae,,Cjwunalikevirus,0,Mycobacterium phage toto,JN006061,,dsDNA,"New,",29,2013.014a-dB.A.v3.Cjwunalikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140318
Caudovirales,Siphoviridae,,Corndoglikevirus,1,Mycobacterium phage corndog,AY129335,,dsDNA,"New,",29,2012.002a-dB.A.v3.Corndoglikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140240
Caudovirales,Siphoviridae,,Corndoglikevirus,0,Mycobacterium phage firecracker,JN698993,,dsDNA,"New,",29,2012.002a-dB.A.v3.Corndoglikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140241
Caudovirales,Siphoviridae,,D3112likevirus,1,Pseudomonas phage D3112,AY394005,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140243
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage DMS3,DQ631426,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140244
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage FHA0480,JN808773,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140245
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage LPB1,HE584812,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140246
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage MP22,DQ873690,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140247
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage MP29,EU272036,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140248
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage MP38,EU272037,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140249
Caudovirales,Siphoviridae,,D3112likevirus,0,Pseudomonas phage PA1phi,HM624080,,dsDNA,"New,",29,2012.003a-dB.A.v3.D3112likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140250
Caudovirales,Siphoviridae,,D3likevirus,1,Pseudomonas phage D3,AF165214,,dsDNA,"New,",29,2013.015a-dB.A.v3.D3likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140320
Caudovirales,Siphoviridae,,D3likevirus,0,Pseudomonas phage PMG1,HQ711985,,dsDNA,"New,",29,2013.015a-dB.A.v3.D3likevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140321
Caudovirales,Siphoviridae,,Halolikevirus,1,Mycobacterium phage halo,DQ398042,,dsDNA,"New,",29,2013.007a-dB.A.v3.Halolikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140259
Caudovirales,Siphoviridae,,Halolikevirus,0,Mycobacterium phage liefie,JN412593,,dsDNA,"New,",29,2013.007a-dB.A.v3.Halolikevirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20140260
